145
5.00000000e+00 1.50000000e+02 5.50000000e-01 7.62410595e-01 7.44320987e-01
1 2
5.00000000e+00 -1.62466687e-02 1.33771664e-05 0.00000000e+00
6.00000000e+00 -6.27700398e-02 4.96916932e-05 0.00000000e+00
7.00000000e+00 -9.18047544e-02 6.61467870e-05 0.00000000e+00
8.00000000e+00 -1.08006022e-01 7.12129947e-05 0.00000000e+00
9.00000000e+00 -1.15341103e-01 7.22495165e-05 0.00000000e+00
1.00000000e+01 -1.16939936e-01 7.28845213e-05 3.59046251e-17
1.10000000e+01 -1.15015555e-01 7.07762714e-05 0.00000000e+00
1.20000000e+01 -1.11074115e-01 6.97563050e-05 1.11022302e-16
1.30000000e+01 -1.06023977e-01 6.66305064e-05 0.00000000e+00
1.40000000e+01 -1.00553892e-01 6.25873343e-05 0.00000000e+00
1.50000000e+01 -9.49859559e-02 5.99861129e-05 0.00000000e+00
1.60000000e+01 -8.95478059e-02 5.69748086e-05 1.11022302e-16
1.70000000e+01 -8.43747306e-02 5.55431125e-05 0.00000000e+00
1.80000000e+01 -7.94856532e-02 5.15628213e-05 0.00000000e+00
1.90000000e+01 -7.49417123e-02 4.97085755e-05 0.00000000e+00
2.00000000e+01 -7.07217374e-02 4.67081078e-05 2.22044605e-16
2.10000000e+01 -6.68052832e-02 4.49112299e-05 1.11022302e-16
2.20000000e+01 -6.32037488e-02 4.39397475e-05 0.00000000e+00
2.30000000e+01 -5.98330680e-02 4.23564539e-05 0.00000000e+00
2.40000000e+01 -5.67200045e-02 4.03025206e-05 1.11022302e-16
2.50000000e+01 -5.38481379e-02 3.76314041e-05 0.00000000e+00
2.60000000e+01 -5.11876079e-02 3.74706687e-05 0.00000000e+00
2.70000000e+01 -4.87046174e-02 3.58390108e-05 0.00000000e+00
2.80000000e+01 -4.63730226e-02 3.34660941e-05 0.00000000e+00
2.90000000e+01 -4.42190579e-02 3.24944478e-05 1.11022302e-16
3.00000000e+01 -4.21935687e-02 3.14429969e-05 1.93094180e-16
3.10000000e+01 -4.03011809e-02 3.01899868e-05 0.00000000e+00
3.20000000e+01 -3.85265946e-02 2.93192516e-05 0.00000000e+00
3.30000000e+01 -3.68570526e-02 2.82946351e-05 0.00000000e+00
3.40000000e+01 -3.52951718e-02 2.68736858e-05 0.00000000e+00
3.50000000e+01 -3.38145994e-02 2.61815301e-05 9.20818073e-17
3.60000000e+01 -3.24310247e-02 2.48038374e-05 0.00000000e+00
3.70000000e+01 -3.11153339e-02 2.42025849e-05 1.11022302e-16
3.80000000e+01 -2.98740197e-02 2.36079589e-05 2.22044605e-16
3.90000000e+01 -2.87024402e-02 2.21414867e-05 0.00000000e+00
4.00000000e+01 -2.75897726e-02 2.14844392e-05 0.00000000e+00
4.10000000e+01 -2.65343240e-02 2.08193242e-05 0.00000000e+00
4.20000000e+01 -2.55421787e-02 2.01218494e-05 3.33066907e-16
4.30000000e+01 -2.45869556e-02 1.94457313e-05 2.16505571e-16
4.40000000e+01 -2.36903064e-02 1.85490465e-05 0.00000000e+00
4.50000000e+01 -2.28296372e-02 1.80418207e-05 2.22044605e-16
4.60000000e+01 -2.20145441e-02 1.75021098e-05 0.00000000e+00
4.70000000e+01 -2.12322498e-02 1.68808241e-05 0.00000000e+00
4.80000000e+01 -2.04896148e-02 1.62927008e-05 4.93748591e-17
4.90000000e+01 -1.97867444e-02 1.59147346e-05 9.91555326e-17
5.00000000e+01 -1.91064458e-02 1.52885632e-05 0.00000000e+00
5.10000000e+01 -1.84546972e-02 1.48428959e-05 1.11022302e-16
5.20000000e+01 -1.78463355e-02 1.43382150e-05 1.11022302e-16
5.30000000e+01 -1.72500179e-02 1.39278888e-05 1.11022302e-16
5.40000000e+01 -1.66834879e-02 1.34304936e-05 1.11022302e-16
