145
5.00000000e+00 1.50000000e+02 5.50000000e-01 7.62410595e-01 7.44320987e-01
1 0
8.70000000e+01 1.29460598e-03 1.15690619e-06 0.00000000e+00
8.80000000e+01 1.27209475e-03 1.15509041e-06 0.00000000e+00
8.90000000e+01 1.25674136e-03 1.15538997e-06 0.00000000e+00
9.00000000e+01 1.24846096e-03 1.15364660e-06 0.00000000e+00
9.10000000e+01 1.24600493e-03 1.16156704e-06 0.00000000e+00
9.20000000e+01 1.24993602e-03 1.15869163e-06 0.00000000e+00
9.30000000e+01 1.25870211e-03 1.16167435e-06 0.00000000e+00
9.40000000e+01 1.27131273e-03 1.15806895e-06 0.00000000e+00
9.50000000e+01 1.28721171e-03 1.15988913e-06 0.00000000e+00
9.60000000e+01 1.30495034e-03 1.15934672e-06 0.00000000e+00
9.70000000e+01 1.32363519e-03 1.15590233e-06 0.00000000e+00
9.80000000e+01 1.34152371e-03 1.15595531e-06 0.00000000e+00
9.90000000e+01 1.35880101e-03 1.15631975e-06 0.00000000e+00
1.00000000e+02 1.37352140e-03 1.15631348e-06 0.00000000e+00
1.01000000e+02 1.38436673e-03 1.15413626e-06 0.00000000e+00
1.02000000e+02 1.39131885e-03 1.15259094e-06 0.00000000e+00
1.03000000e+02 1.39276402e-03 1.15873489e-06 2.82845131e-16
1.04000000e+02 1.38856435e-03 1.15664393e-06 3.33066907e-16
1.05000000e+02 1.37767838e-03 1.15789744e-06 2.22044605e-16
1.06000000e+02 1.36067969e-03 1.15513154e-06 0.00000000e+00
1.07000000e+02 1.33695026e-03 1.15677555e-06 0.00000000e+00
1.08000000e+02 1.30683188e-03 1.15998410e-06 1.40816991e-16
1.09000000e+02 1.27027199e-03 1.15911117e-06 3.33066907e-16
1.10000000e+02 1.22733495e-03 1.15493928e-06 4.93773119e-17
1.11000000e+02 1.17917220e-03 1.15531980e-06 3.33066907e-16
1.12000000e+02 1.12598775e-03 1.15311745e-06 0.00000000e+00
1.13000000e+02 1.06892857e-03 1.15334595e-06 3.25221476e-17
1.14000000e+02 1.00787234e-03 1.15624844e-06 1.92453089e-16
1.15000000e+02 9.44683891e-04 1.15878187e-06 3.33066907e-16
1.16000000e+02 8.79546732e-04 1.15184674e-06 0.00000000e+00
1.17000000e+02 8.12992924e-04 1.15203105e-06 0.00000000e+00
1.18000000e+02 7.45436522e-04 1.15589846e-06 0.00000000e+00
1.19000000e+02 6.78460630e-04 1.15753329e-06 1.33844604e-16
1.20000000e+02 6.12282676e-04 1.15489970e-06 0.00000000e+00
1.21000000e+02 5.47066306e-04 1.15303691e-06 0.00000000e+00
1.22000000e+02 4.83589594e-04 1.15517155e-06 0.00000000e+00
1.23000000e+02 4.22522083e-04 1.15178929e-06 0.00000000e+00
1.24000000e+02 3.63805538e-04 1.15164949e-06 0.00000000e+00
1.25000000e+02 3.08118884e-04 1.15464167e-06 1.34388478e-17
1.26000000e+02 2.54717014e-04 1.15536758e-06 0.00000000e+00
1.27000000e+02 2.04458909e-04 1.15616636e-06 0.00000000e+00
1.28000000e+02 1.57590568e-04 1.15623942e-06 2.22044605e-16
1.29000000e+02 1.13585832e-04 1.15481345e-06 5.44911161e-18
1.30000000e+02 7.24075155e-05 1.15515860e-06 0.00000000e+00
1.31000000e+02 3.47041304e-05 1.15466430e-06 1.13927117e-17
1.32000000e+02 8.14626736e-08 1.15243004e-06 3.05528636e-16
1.33000000e+02 -3.22132571e-05 1.15559991e-06 2.22044605e-16
1.34000000e+02 -6.12740304e-05 1.15346547e-06 2.24894737e-17
1.35000000e+02 -8.81548170e-05 1.15317372e-06 0.00000000e+00
1.36000000e+02 -1.12172647e-04 1.15442433e-06 0.00000000e+00
1.37000000e+02 -1.33964497e-04 1.15188405e-06 1.11022302e-16
1.38000000e+02 -1.53658071e-04 1.15509269e-06 1.11022302e-16
1.39000000e+02 -1.70963103e-04 1.15083246e-06 2.43966661e-17
1.40000000e+02 -1.86767267e-04 1.14792733e-06 0.00000000e+00
1.41000000e+02 -2.00624967e-04 1.14949464e-06 0.00000000e+00
1.42000000e+02 -2.12992557e-04 1.15271284e-06 3.33066907e-16
1.43000000e+02 -2.23801281e-04 1.15320592e-06 0.00000000e+00
1.44000000e+02 -2.33000780e-04 1.15323782e-06 0.00000000e+00
1.45000000e+02 -2.41345341e-04 1.15392101e-06 0.00000000e+00
1.46000000e+02 -2.48291686e-04 1.14931526e-06 0.00000000e+00
1.47000000e+02 -2.53968753e-04 1.14864305e-06 1.11022302e-16
1.48000000e+02 -2.58904213e-04 1.15166312e-06 1.19805198e-16
1.49000000e+02 -2.63183606e-04 1.14891490e-06 0.00000000e+00
1.50000000e+02 -2.66412641e-04 1.14723343e-06 0.00000000e+00
