480 2.83614114e+00 1.47396200e+00
1.00000000e+00 2.50000000e+02 3.63116527e+01
1.38093062e+00 3.57483037e+01 2.51739488e-01 3.69825190e+00 -1.34167673e+00 7.60088089e-01 7.73288338e-01 7.88876549e-01 4.47177460e-01 1.67992873e+00
1.39694078e+00 3.57395358e+01 2.55366293e-01 3.66070965e+00 -1.33294446e+00 7.55911316e-01 7.75076279e-01 7.74224112e-01 4.44277733e-01 1.66451497e+00
1.41313657e+00 3.57306416e+01 2.59039416e-01 3.62343930e+00 -1.32429743e+00 7.51728403e-01 7.76848175e-01 7.59794529e-01 4.41387526e-01 1.64919979e+00
1.42952012e+00 3.57216195e+01 2.62759320e-01 3.58643541e+00 -1.31552961e+00 7.47587541e-01 7.78605248e-01 7.45618727e-01 4.38506805e-01 1.63398592e+00
1.44609362e+00 3.57124679e+01 2.66526502e-01 3.54971057e+00 -1.30683601e+00 7.43459138e-01 7.80347332e-01 7.31773009e-01 4.35635644e-01 1.61887306e+00
1.46285927e+00 3.57031853e+01 2.70341418e-01 3.51324298e+00 -1.29822175e+00 7.39347196e-01 7.82071981e-01 7.18171764e-01 4.32773948e-01 1.60385623e+00
1.47981929e+00 3.56937699e+01 2.74204551e-01 3.47705743e+00 -1.28978194e+00 7.35205094e-01 7.83781224e-01 7.04516120e-01 4.29922020e-01 1.58893973e+00
1.49697595e+00 3.56842201e+01 2.78116385e-01 3.44112914e+00 -1.28118677e+00 7.31344148e-01 7.85474108e-01 6.91605528e-01 4.27079642e-01 1.57412170e+00
1.51433152e+00 3.56745342e+01 2.82077402e-01 3.40547287e+00 -1.27277218e+00 7.27155074e-01 7.87150422e-01 6.78533444e-01 4.24246836e-01 1.55940178e+00
1.53188830e+00 3.56647104e+01 2.86088088e-01 3.37007247e+00 -1.26429289e+00 7.22991898e-01 7.88809972e-01 6.65851194e-01 4.21423673e-01 1.54477968e+00
1.54964863e+00 3.56547470e+01 2.90148931e-01 3.33493730e+00 -1.25581846e+00 7.18970615e-01 7.90453080e-01 6.53007331e-01 4.18610080e-01 1.53025608e+00
1.56761487e+00 3.56446424e+01 2.94260419e-01 3.30006400e+00 -1.24743509e+00 7.14884427e-01 7.92077910e-01 6.40727863e-01 4.15806335e-01 1.51582750e+00
1.58578941e+00 3.56343948e+01 2.98423046e-01 3.26545694e+00 -1.23912549e+00 7.10869366e-01 7.93685886e-01 6.28624683e-01 4.13012117e-01 1.50149676e+00
1.60417465e+00 3.56240022e+01 3.02637303e-01 3.23110668e+00 -1.23062244e+00 7.06808216e-01 7.95276239e-01 6.16985081e-01 4.10227868e-01 1.48726244e+00
1.62277305e+00 3.56134630e+01 3.06903689e-01 3.19701609e+00 -1.22230603e+00 7.02756372e-01 7.96848818e-01 6.05318643e-01 4.07453256e-01 1.47312432e+00
1.64158708e+00 3.56027754e+01 3.11222695e-01 3.16318675e+00 -1.21409812e+00 6.98795878e-01 7.98403963e-01 5.93769902e-01 4.04688319e-01 1.45908305e+00
1.66061923e+00 3.55919375e+01 3.15594828e-01 3.12960937e+00 -1.20584810e+00 6.94808654e-01 7.99940245e-01 5.82416592e-01 4.01933014e-01 1.44513606e+00
1.67987204e+00 3.55809476e+01 3.20020582e-01 3.09622314e+00 -1.19773076e+00 6.90746900e-01 8.01458181e-01 5.71288632e-01 3.99187654e-01 1.43128434e+00
1.69934806e+00 3.55698035e+01 3.24500463e-01 3.06322644e+00 -1.18927264e+00 6.86753407e-01 8.02957424e-01 5.60602983e-01 3.96452190e-01 1.41752731e+00
1.71904987e+00 3.55585036e+01 3.29034968e-01 3.03041393e+00 -1.18160490e+00 6.82791036e-01 8.04437765e-01 5.49686978e-01 3.93726464e-01 1.40386462e+00
1.73898011e+00 3.55470461e+01 3.33624610e-01 2.99785707e+00 -1.17302768e+00 6.78902740e-01 8.05899114e-01 5.39198478e-01 3.91010619e-01 1.39029614e+00
1.75914141e+00 3.55354288e+01 3.38269891e-01 2.96554933e+00 -1.16492133e+00 6.74935129e-01 8.07341140e-01 5.29110023e-01 3.88304648e-01 1.37682133e+00
1.77953646e+00 3.55236499e+01 3.42971319e-01 2.93349399e+00 -1.15678946e+00 6.71025800e-01 8.08763665e-01 5.18816178e-01 3.85608499e-01 1.36343989e+00
1.80016796e+00 3.55117074e+01 3.47729403e-01 2.90168944e+00 -1.14865620e+00 6.67048410e-01 8.10166599e-01 5.08947093e-01 3.82929106e-01 1.35015168e+00
1.82103866e+00 3.54995994e+01 3.52544651e-01 2.87013244e+00 -1.14073522e+00 6.63064728e-01 8.11548846e-01 4.99082904e-01 3.80252213e-01 1.33695489e+00
1.84215133e+00 3.54873239e+01 3.57417578e-01 2.83882335e+00 -1.13273136e+00 6.59311442e-01 8.12912399e-01 4.89558205e-01 3.77585185e-01 1.32385280e+00
1.86350877e+00 3.54748790e+01 3.62348696e-01 2.80775799e+00 -1.12476539e+00 6.55433045e-01 8.14255069e-01 4.80009471e-01 3.74921057e-01 1.31084181e+00
1.88511383e+00 3.54622624e+01 3.67338515e-01 2.77694388e+00 -1.11686828e+00 6.51542155e-01 8.15576365e-01 4.70888758e-01 3.72274123e-01 1.29792114e+00
1.90696937e+00 3.54494722e+01 3.72387551e-01 2.74637081e+00 -1.10891031e+00 6.47722560e-01 8.16878475e-01 4.61735227e-01 3.69637103e-01 1.28509428e+00
1.92907830e+00 3.54365065e+01 3.77496315e-01 2.71604147e+00 -1.10101655e+00 6.43722744e-01 8.18158946e-01 4.52860875e-01 3.67009934e-01 1.27235729e+00
1.95144355e+00 3.54233631e+01 3.82665328e-01 2.68596797e+00 -1.09314256e+00 6.39885537e-01 8.19417438e-01 4.44032041e-01 3.64392641e-01 1.25970967e+00
1.97406810e+00 3.54100398e+01 3.87895098e-01 2.65610691e+00 -1.08529528e+00 6.36108537e-01 8.20656111e-01 4.35530630e-01 3.61785231e-01 1.24715471e+00
1.99695495e+00 3.53965345e+01 3.93186146e-01 2.62650290e+00 -1.07750328e+00 6.32253950e-01 8.21872698e-01 4.27001653e-01 3.59187736e-01 1.23468889e+00
2.02010715e+00 3.53828454e+01 3.98538988e-01 2.59713635e+00 -1.06968504e+00 6.28438383e-01 8.23067364e-01 4.18760862e-01 3.56600237e-01 1.22231244e+00
2.04352777e+00 3.53689700e+01 4.03954140e-01 2.56800689e+00 -1.06211009e+00 6.24534712e-01 8.24240218e-01 4.10432209e-01 3.54022757e-01 1.21002547e+00
2.06721992e+00 3.53549062e+01 4.09432116e-01 2.53911613e+00 -1.05434928e+00 6.20788027e-01 8.25390840e-01 4.02430112e-01 3.51455151e-01 1.19782733e+00
2.09118675e+00 3.53406519e+01 4.14973436e-01 2.51046093e+00 -1.04676900e+00 6.17069358e-01 8.26518329e-01 3.94691710e-01 3.48897368e-01 1.18571667e+00
2.11543145e+00 3.53262049e+01 4.20578615e-01 2.48204066e+00 -1.03923298e+00 6.13297693e-01 8.27624144e-01 3.86984267e-01 3.46349586e-01 1.17369553e+00
2.13995724e+00 3.53115630e+01 4.26248172e-01 2.45385315e+00 -1.03143637e+00 6.09590771e-01 8.28707139e-01 3.79268314e-01 3.43812161e-01 1.16176219e+00
2.16476737e+00 3.52967239e+01 4.31982620e-01 2.42589674e+00 -1.02386726e+00 6.05732234e-01 8.29768094e-01 3.71908089e-01 3.41285269e-01 1.14991769e+00
2.18986514e+00 3.52816853e+01 4.37782479e-01 2.39817005e+00 -1.01632248e+00 6.02035637e-01 8.30805043e-01 3.64519308e-01 3.38768608e-01 1.13815919e+00
2.21525389e+00 3.52664450e+01 4.43648251e-01 2.37067546e+00 -1.00874196e+00 5.98362868e-01 8.31817745e-01 3.57370324e-01 3.36261768e-01 1.12648633e+00
2.24093700e+00 3.52510008e+01 4.49580466e-01 2.34338947e+00 -1.00132298e+00 5.94586221e-01 8.32808697e-01 3.50275051e-01 3.33764590e-01 1.11490243e+00
2.26691786e+00 3.52353502e+01 4.55579621e-01 2.31637687e+00 -9.93975420e-01 5.90760227e-01 8.33775020e-01 3.43415764e-01 3.31277624e-01 1.10340348e+00
2.29319994e+00 3.52194910e+01 4.61646237e-01 2.28956816e+00 -9.86446712e-01 5.87248631e-01 8.34716479e-01 3.36561935e-01 3.28800781e-01 1.09198914e+00
2.31978673e+00 3.52034209e+01 4.67780841e-01 2.26298592e+00 -9.78474440e-01 5.84042977e-01 8.35634758e-01 3.29989337e-01 3.26333924e-01 1.08066153e+00
2.34668176e+00 3.51871375e+01 4.73983907e-01 2.23662578e+00 -9.71582698e-01 5.79864721e-01 8.36529650e-01 3.23356245e-01 3.23876926e-01 1.06942023e+00
2.37388860e+00 3.51706383e+01 4.80255976e-01 2.21049705e+00 -9.64355556e-01 5.76195848e-01 8.37399123e-01 3.17023719e-01 3.21429804e-01 1.05826253e+00
2.40141088e+00 3.51539210e+01 4.86597537e-01 2.18459053e+00 -9.56924271e-01 5.72541367e-01 8.38243933e-01 3.10653222e-01 3.18992660e-01 1.04718931e+00
2.42925224e+00 3.51369832e+01 4.93009104e-01 2.15890296e+00 -9.49736954e-01 5.68922209e-01 8.39063831e-01 3.04508293e-01 3.16565606e-01 1.03620013e+00
2.45741638e+00 3.51198225e+01 4.99491179e-01 2.13343739e+00 -9.42561782e-01 5.65774666e-01 8.39858852e-01 2.98410706e-01 3.14148848e-01 1.02529493e+00
2.48590705e+00 3.51024364e+01 5.06044265e-01 2.10818352e+00 -9.35147158e-01 5.61666765e-01 8.40628477e-01 2.92465892e-01 3.11742481e-01 1.01447294e+00
2.51472804e+00 3.50848225e+01 5.12668862e-01 2.08316175e+00 -9.28013545e-01 5.58064106e-01 8.41372507e-01 2.86580303e-01 3.09346393e-01 1.00373380e+00
2.54388317e+00 3.50669782e+01 5.19365466e-01 2.05834928e+00 -9.20832614e-01 5.54497087e-01 8.42091228e-01 2.80862128e-01 3.06960432e-01 9.93077713e-01
2.57337632e+00 3.50489011e+01 5.26134576e-01 2.03375641e+00 -9.13862685e-01 5.50834735e-01 8.42783956e-01 2.75129547e-01 3.04584724e-01 9.82503744e-01
2.60321140e+00 3.50305886e+01 5.32976684e-01 2.00937590e+00 -9.06719042e-01 5.47362070e-01 8.43450724e-01 2.69621367e-01 3.02219304e-01 9.72011789e-01
2.63339239e+00 3.50120384e+01 5.39892277e-01 1.98521126e+00 -8.99526876e-01 5.43761318e-01 8.44091312e-01 2.64176535e-01 2.99863997e-01 9.61601449e-01
2.66392328e+00 3.49932476e+01 5.46881846e-01 1.96125466e+00 -8.92558211e-01 5.40218018e-01 8.44705377e-01 2.58846920e-01 2.97518806e-01 9.51272189e-01
2.69480814e+00 3.49742138e+01 5.53945870e-01 1.93751987e+00 -8.85570895e-01 5.36689534e-01 8.45293261e-01 2.53586043e-01 2.95183903e-01 9.41024238e-01
2.72605108e+00 3.49549345e+01 5.61084828e-01 1.91399135e+00 -8.78570642e-01 5.33182367e-01 8.45854269e-01 2.48426026e-01 2.92859299e-01 9.30856662e-01
2.75765624e+00 3.49354070e+01 5.68299205e-01 1.89067721e+00 -8.71665842e-01 5.29672760e-01 8.46388209e-01 2.43428430e-01 2.90544912e-01 9.20769092e-01
2.78962781e+00 3.49156287e+01 5.75589473e-01 1.86756192e+00 -8.64706242e-01 5.26183453e-01 8.46895495e-01 2.38442264e-01 2.88240755e-01 9.10761812e-01
2.82197006e+00 3.48955970e+01 5.82956101e-01 1.84466006e+00 -8.57766056e-01 5.22658840e-01 8.47375307e-01 2.33573917e-01 2.85946780e-01 9.00833766e-01
2.85468728e+00 3.48753092e+01 5.90399555e-01 1.82196522e+00 -8.50950644e-01 5.19211963e-01 8.47827764e-01 2.28882817e-01 2.83662783e-01 8.90984910e-01
2.88778382e+00 3.48547627e+01 5.97920321e-01 1.79947762e+00 -8.44187570e-01 5.15760873e-01 8.48252721e-01 2.24169484e-01 2.81388614e-01 8.81214913e-01
2.92126406e+00 3.48339548e+01 6.05518791e-01 1.77719533e+00 -8.37469812e-01 5.12285551e-01 8.48649899e-01 2.19612828e-01 2.79124698e-01 8.71523301e-01
2.95513247e+00 3.48128827e+01 6.13195483e-01 1.75511502e+00 -8.30629827e-01 5.08848836e-01 8.49019252e-01 2.15042759e-01 2.76871110e-01 8.61909841e-01
2.98939354e+00 3.47915438e+01 6.20950830e-01 1.73323718e+00 -8.23911370e-01 5.05439647e-01 8.49360575e-01 2.10622320e-01 2.74627750e-01 8.52374133e-01
3.02405182e+00 3.47699354e+01 6.28785272e-01 1.71156203e+00 -8.17218209e-01 5.02006790e-01 8.49673708e-01 2.06360365e-01 2.72394673e-01 8.42915820e-01
3.05911193e+00 3.47480547e+01 6.36699245e-01 1.69008485e+00 -8.09466884e-01 4.99653004e-01 8.49958475e-01 2.02057641e-01 2.70172247e-01 8.33534531e-01
3.09457851e+00 3.47258988e+01 6.44693195e-01 1.66880202e+00 -8.03967290e-01 4.95200694e-01 8.50214796e-01 1.97900925e-01 2.67960161e-01 8.24229982e-01
3.13045628e+00 3.47034652e+01 6.52767543e-01 1.64775883e+00 -7.97242124e-01 4.91902356e-01 8.50442377e-01 1.93838647e-01 2.65758449e-01 8.15001681e-01
3.16675001e+00 3.46807510e+01 6.60922713e-01 1.62684613e+00 -7.90598553e-01 4.88487218e-01 8.50641153e-01 1.89818854e-01 2.63567090e-01 8.05849357e-01
3.20346452e+00 3.46577533e+01 6.69159120e-01 1.60615911e+00 -7.84143354e-01 4.85110069e-01 8.50811001e-01 1.85882501e-01 2.61385966e-01 7.96772678e-01
3.24060469e+00 3.46344694e+01 6.77477178e-01 1.58566906e+00 -7.77602172e-01 4.81739465e-01 8.50951650e-01 1.81985693e-01 2.59214892e-01 7.87771170e-01
3.27817545e+00 3.46108965e+01 6.85877295e-01 1.56537010e+00 -7.71209408e-01 4.78431153e-01 8.51063097e-01 1.78234366e-01 2.57054300e-01 7.78844613e-01
3.31618180e+00 3.45870316e+01 6.94359862e-01 1.54524451e+00 -7.64700756e-01 4.75043418e-01 8.51145175e-01 1.74514218e-01 2.54904134e-01 7.69992623e-01
3.35462879e+00 3.45628720e+01 7.02925269e-01 1.52535053e+00 -7.58031592e-01 4.72066936e-01 8.51197600e-01 1.70847876e-01 2.52764156e-01 7.61214716e-01
3.39352152e+00 3.45384147e+01 7.11573917e-01 1.50574844e+00 -7.51684345e-01 4.68614875e-01 8.51220416e-01 1.67242306e-01 2.50634209e-01 7.52510699e-01
3.43286516e+00 3.45136569e+01 7.20306163e-01 1.48609892e+00 -7.45514090e-01 4.65188621e-01 8.51213492e-01 1.63708095e-01 2.48514369e-01 7.43880216e-01
3.47266494e+00 3.44885956e+01 7.29122361e-01 1.46675618e+00 -7.39215994e-01 4.61924073e-01 8.51176491e-01 1.60286139e-01 2.46404989e-01 7.35322732e-01
3.51292616e+00 3.44632281e+01 7.38022957e-01 1.44759626e+00 -7.32855856e-01 4.58637155e-01 8.51109528e-01 1.56968754e-01 2.44306339e-01 7.26838103e-01
3.55365415e+00 3.44375513e+01 7.47008215e-01 1.42859402e+00 -7.26530436e-01 4.55382164e-01 8.51012384e-01 1.53603984e-01 2.42218148e-01 7.18425893e-01
3.59485433e+00 3.44115623e+01 7.56078528e-01 1.40983413e+00 -7.20445861e-01 4.52196259e-01 8.50884729e-01 1.50349368e-01 2.40140047e-01 7.10085570e-01
3.63653217e+00 3.43852581e+01 7.65234213e-01 1.39123332e+00 -7.14140120e-01 4.48945382e-01 8.50726790e-01 1.47163737e-01 2.38072157e-01 7.01817074e-01
3.67869322e+00 3.43586359e+01 7.74475609e-01 1.37281448e+00 -7.08010929e-01 4.45725143e-01 8.50538285e-01 1.44085227e-01 2.36014630e-01 6.93619909e-01
3.72134307e+00 3.43316926e+01 7.83803046e-01 1.35457440e+00 -7.01912173e-01 4.42527848e-01 8.50319002e-01 1.41000224e-01 2.33967493e-01 6.85493639e-01
3.76448740e+00 3.43044252e+01 7.93216822e-01 1.33652095e+00 -6.95720984e-01 4.39355558e-01 8.50068969e-01 1.38036814e-01 2.31930781e-01 6.77438025e-01
3.80813193e+00 3.42768308e+01 8.02717231e-01 1.31864518e+00 -6.89719052e-01 4.36179572e-01 8.49788028e-01 1.35097156e-01 2.29904376e-01 6.69452670e-01
3.85228246e+00 3.42489064e+01 8.12304586e-01 1.30094498e+00 -6.83670169e-01 4.32958732e-01 8.49476009e-01 1.32210466e-01 2.27888428e-01 6.61537167e-01
3.89694486e+00 3.42206489e+01 8.21979156e-01 1.28342391e+00 -6.77644235e-01 4.29795951e-01 8.49132943e-01 1.29343001e-01 2.25882889e-01 6.53691268e-01
3.94212507e+00 3.41920554e+01 8.31741232e-01 1.26607871e+00 -6.71640230e-01 4.26680111e-01 8.48758528e-01 1.26595333e-01 2.23887662e-01 6.45914460e-01
3.98782909e+00 3.41631227e+01 8.41591072e-01 1.24891039e+00 -6.65696748e-01 4.23600613e-01 8.48352838e-01 1.23844345e-01 2.21902605e-01 6.38206518e-01
4.03406298e+00 3.41338480e+01 8.51528921e-01 1.23191565e+00 -6.59805223e-01 4.20452795e-01 8.47915797e-01 1.21207117e-01 2.19927999e-01 6.30567099e-01
4.08083290e+00 3.41042280e+01 8.61555012e-01 1.21509552e+00 -6.53881542e-01 4.17318100e-01 8.47447046e-01 1.18600105e-01 2.17963596e-01 6.22995648e-01
4.12814506e+00 3.40742598e+01 8.71669588e-01 1.19844693e+00 -6.48059149e-01 4.14204489e-01 8.46946828e-01 1.16032216e-01 2.16009393e-01 6.15492054e-01
4.17600575e+00 3.40439402e+01 8.81872873e-01 1.18196782e+00 -6.42217197e-01 4.11182309e-01 8.46414955e-01 1.13505588e-01 2.14065442e-01 6.08055883e-01
4.22442132e+00 3.40132663e+01 8.92165049e-01 1.16566203e+00 -6.36332823e-01 4.08127546e-01 8.45850904e-01 1.11031191e-01 2.12132079e-01 6.00686466e-01
4.27339821e+00 3.39822350e+01 9.02546350e-01 1.14952034e+00 -6.30610238e-01 4.05028575e-01 8.45255618e-01 1.08654329e-01 2.10209135e-01 5.93384172e-01
4.32294292e+00 3.39508431e+01 9.13016912e-01 1.13355335e+00 -6.24849255e-01 4.01984987e-01 8.44628165e-01 1.06262488e-01 2.08296510e-01 5.86148034e-01
4.37306204e+00 3.39190876e+01 9.23576947e-01 1.11774872e+00 -6.19201075e-01 3.98952499e-01 8.43968525e-01 1.03968649e-01 2.06394225e-01 5.78977739e-01
4.42376224e+00 3.38869653e+01 9.34226594e-01 1.10211179e+00 -6.13516508e-01 3.96000894e-01 8.43277000e-01 1.01666318e-01 2.04502338e-01 5.71873185e-01
4.47505023e+00 3.38544732e+01 9.44966001e-01 1.08663791e+00 -6.07878200e-01 3.92910740e-01 8.42553235e-01 9.94728873e-02 2.02620755e-01 5.64833817e-01
4.52693285e+00 3.38216082e+01 9.55795318e-01 1.07132850e+00 -6.02233475e-01 3.89910371e-01 8.41797172e-01 9.72822264e-02 2.00749560e-01 5.57859284e-01
4.57941698e+00 3.37883671e+01 9.66714677e-01 1.05618142e+00 -5.96665942e-01 3.86932457e-01 8.41009019e-01 9.51236309e-02 1.98888752e-01 5.50949404e-01
4.63250960e+00 3.37547469e+01 9.77724051e-01 1.04119395e+00 -5.91129121e-01 3.83946232e-01 8.40187733e-01 9.30440425e-02 1.97038365e-01 5.44103178e-01
4.68621776e+00 3.37207444e+01 9.88823678e-01 1.02636882e+00 -5.85580637e-01 3.81008610e-01 8.39335062e-01 9.10072215e-02 1.95198226e-01 5.37321421e-01
4.74054860e+00 3.36863565e+01 1.00001358e+00 1.01170373e+00 -5.80098925e-01 3.78059792e-01 8.38449304e-01 8.89782636e-02 1.93368276e-01 5.30602705e-01
4.79550934e+00 3.36515801e+01 1.01129382e+00 9.97196354e-01 -5.74645853e-01 3.75090893e-01 8.37531753e-01 8.69853171e-02 1.91548433e-01 5.23947526e-01
4.85110728e+00 3.36164120e+01 1.02266445e+00 9.82846917e-01 -5.69223712e-01 3.72180568e-01 8.36581318e-01 8.50710063e-02 1.89738929e-01 5.17354865e-01
4.90734981e+00 3.35808492e+01 1.03412547e+00 9.68656408e-01 -5.63832826e-01 3.69269327e-01 8.35598407e-01 8.31962008e-02 1.87939881e-01 5.10824644e-01
4.96424440e+00 3.35448884e+01 1.04567694e+00 9.54613821e-01 -5.58466329e-01 3.66393638e-01 8.34582801e-01 8.13149336e-02 1.86151212e-01 5.04356393e-01
5.02179862e+00 3.35085266e+01 1.05731884e+00 9.40729347e-01 -5.53137533e-01 3.63501159e-01 8.33534605e-01 7.95178330e-02 1.84372857e-01 4.97949839e-01
5.08002010e+00 3.34717607e+01 1.06905115e+00 9.27000523e-01 -5.47800199e-01 3.60618534e-01 8.32453220e-01 7.77274287e-02 1.82604877e-01 4.91604287e-01
5.13891659e+00 3.34345875e+01 1.08087383e+00 9.13418650e-01 -5.42565343e-01 3.57774308e-01 8.31340250e-01 7.59996477e-02 1.80847151e-01 4.85320341e-01
5.19849590e+00 3.33970039e+01 1.09278683e+00 8.99990197e-01 -5.37286403e-01 3.54935193e-01 8.30194044e-01 7.42664520e-02 1.79099684e-01 4.79096681e-01
5.25876597e+00 3.33590068e+01 1.10479007e+00 8.86712652e-01 -5.31946773e-01 3.52208261e-01 8.29014536e-01 7.25968459e-02 1.77362313e-01 4.72932932e-01
5.31973479e+00 3.33205930e+01 1.11688351e+00 8.73584117e-01 -5.26938064e-01 3.49241573e-01 8.27803049e-01 7.09640189e-02 1.75635014e-01 4.66829502e-01
5.38141047e+00 3.32817594e+01 1.12906707e+00 8.60602506e-01 -5.21739192e-01 3.46428612e-01 8.26558681e-01 6.93593907e-02 1.73918000e-01 4.60785524e-01
5.44380120e+00 3.32425031e+01 1.14134044e+00 8.47767698e-01 -5.16639488e-01 3.43663476e-01 8.25281592e-01 6.77813130e-02 1.72211506e-01 4.54800733e-01
5.50691528e+00 3.32028206e+01 1.15370370e+00 8.35078053e-01 -5.11509292e-01 3.40883016e-01 8.23971868e-01 6.62577404e-02 1.70515513e-01 4.48874820e-01
5.57076108e+00 3.31627091e+01 1.16615660e+00 8.22532436e-01 -5.06472317e-01 3.38112796e-01 8.22629425e-01 6.47443095e-02 1.68829825e-01 4.43007381e-01
5.63534710e+00 3.31221655e+01 1.17869898e+00 8.10130778e-01 -5.01481181e-01 3.35311291e-01 8.21254209e-01 6.32829185e-02 1.67154351e-01 4.37198026e-01
5.70068191e+00 3.30811864e+01 1.19133066e+00 7.97869882e-01 -4.96494352e-01 3.32565710e-01 8.19847007e-01 6.18355494e-02 1.65489109e-01 4.31446810e-01
