145
5.00000000e+00 1.50000000e+02 5.50000000e-01 7.62410595e-01 7.44320987e-01
1 4
5.00000000e+00 1.17993837e-02 9.66488379e-06 0.00000000e+00
6.00000000e+00 1.65211363e-03 1.36806447e-06 0.00000000e+00
7.00000000e+00 -4.87699130e-03 4.02444282e-06 0.00000000e+00
8.00000000e+00 -8.19755207e-03 6.73516156e-06 0.00000000e+00
9.00000000e+00 -9.18667862e-03 7.52840026e-06 0.00000000e+00
1.00000000e+01 -8.71534085e-03 7.14502619e-06 0.00000000e+00
1.10000000e+01 -7.46530185e-03 6.12880216e-06 0.00000000e+00
1.20000000e+01 -5.90507923e-03 4.86004132e-06 0.00000000e+00
1.30000000e+01 -4.32073618e-03 3.56427832e-06 0.00000000e+00
1.40000000e+01 -2.86748253e-03 2.36958492e-06 0.00000000e+00
1.50000000e+01 -1.61424378e-03 1.33602109e-06 0.00000000e+00
1.60000000e+01 -5.78380138e-04 1.16814327e-06 0.00000000e+00
1.70000000e+01 2.51109883e-04 1.16804690e-06 0.00000000e+00
1.80000000e+01 8.98364981e-04 1.16802725e-06 0.00000000e+00
1.90000000e+01 1.39176309e-03 1.16793915e-06 0.00000000e+00
2.00000000e+01 1.75930095e-03 1.45541804e-06 0.00000000e+00
2.10000000e+01 2.02602353e-03 1.67531379e-06 0.00000000e+00
2.20000000e+01 2.21309609e-03 1.82921338e-06 0.00000000e+00
2.30000000e+01 2.33849460e-03 1.93240687e-06 0.00000000e+00
2.40000000e+01 2.41603931e-03 1.99589383e-06 0.00000000e+00
2.50000000e+01 2.45717587e-03 2.02948745e-06 0.00000000e+00
2.60000000e+01 2.47085921e-03 2.04073886e-06 0.00000000e+00
2.70000000e+01 2.46387909e-03 2.03450645e-06 0.00000000e+00
2.80000000e+01 2.44167240e-03 2.01615175e-06 0.00000000e+00
2.90000000e+01 2.40831338e-03 1.98867377e-06 0.00000000e+00
3.00000000e+01 2.36692230e-03 1.95420454e-06 0.00000000e+00
3.10000000e+01 2.32001104e-03 1.91562720e-06 0.00000000e+00
3.20000000e+01 2.26944064e-03 1.87416799e-06 0.00000000e+00
3.30000000e+01 2.21661031e-03 1.83049624e-06 0.00000000e+00
3.40000000e+01 2.16262542e-03 1.78567801e-06 0.00000000e+00
3.50000000e+01 2.10816161e-03 1.74091203e-06 0.00000000e+00
3.60000000e+01 2.05409596e-03 1.69638668e-06 0.00000000e+00
3.70000000e+01 2.00059341e-03 1.65232912e-06 0.00000000e+00
3.80000000e+01 1.94795314e-03 1.60881047e-06 0.00000000e+00
3.90000000e+01 1.89667733e-03 1.56632926e-06 0.00000000e+00
4.00000000e+01 1.84669534e-03 1.52517343e-06 0.00000000e+00
4.10000000e+01 1.79816593e-03 1.48512681e-06 0.00000000e+00
4.20000000e+01 1.75118739e-03 1.44651908e-06 0.00000000e+00
4.30000000e+01 1.70569553e-03 1.40889487e-06 0.00000000e+00
4.40000000e+01 1.66179643e-03 1.37272607e-06 0.00000000e+00
4.50000000e+01 1.61937849e-03 1.33764163e-06 0.00000000e+00
4.60000000e+01 1.57841780e-03 1.30391093e-06 0.00000000e+00
4.70000000e+01 1.53895140e-03 1.27141332e-06 0.00000000e+00
4.80000000e+01 1.50090778e-03 1.24004705e-06 0.00000000e+00
4.90000000e+01 1.46422588e-03 1.20980779e-06 0.00000000e+00
5.00000000e+01 1.42882057e-03 1.18039526e-06 0.00000000e+00
5.10000000e+01 1.39478856e-03 1.16555106e-06 0.00000000e+00
5.20000000e+01 1.36191619e-03 1.16559052e-06 0.00000000e+00
5.30000000e+01 1.33020857e-03 1.16557396e-06 0.00000000e+00
5.40000000e+01 1.29963924e-03 1.16541765e-06 0.00000000e+00
5.50000000e+01 1.27016603e-03 1.16520442e-06 0.00000000e+00
5.60000000e+01 1.24172037e-03 1.16509708e-06 0.00000000e+00
5.70000000e+01 1.21421884e-03 1.16515117e-06 0.00000000e+00
5.80000000e+01 1.18769672e-03 1.16473232e-06 0.00000000e+00
